Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Technology,Prime Mover,Unit Code,Ownership,Duct Burners,Can Bypass Heat Recovery Steam Generator?,RTO/ISO LMP Node Designation,RTO/ISO Location Designation for Reporting Wholesale Sales Data to FERC,Nameplate Capacity (MW),Nameplate Power Factor,Summer Capacity (MW),Winter Capacity (MW),Minimum Load (MW),Uprate or Derate Completed During Year,Month Uprate or Derate Completed,Year Uprate or Derate Completed,Status,Synchronized to Transmission Grid,Operating Month,Operating Year,Retirement Month,Retirement Year,Associated with Combined Heat and Power System,Sector Name,Sector,Topping or Bottoming,Energy Source 1,Energy Source 2,Energy Source 3,Energy Source 4,Energy Source 5,Energy Source 6,Startup Source 1,Startup Source 2,Startup Source 3,Startup Source 4,Solid Fuel Gasification System?,Carbon Capture Technology?,Turbines or Hydrokinetic Buoys,Time from Cold Shutdown to Full Load,Fluidized Bed Technology?,Pulverized Coal Technology?,Stoker Technology?,Other Combustion Technology?,Subcritical Technology?,Supercritical Technology?,Ultrasupercritical Technology?,Multiple Fuels?,Cofire Fuels?,Switch Between Oil and Natural Gas?
814,Entergy Arkansas LLC,167,Cecil Lynch,AR,Pulaski,2,Natural Gas Steam Turbine,ST,,S,X,X,,,69.0, ,60.0,60.0, ,N, , ,RE,X,7,1949,6,2013,N,Electric Utility,1,X,NG,DFO,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,167,Cecil Lynch,AR,Pulaski,3,Natural Gas Steam Turbine,ST,,S,X,X,,,156.2, ,110.0,110.0, ,N, , ,RE,X,6,1954,12,2013,N,Electric Utility,1,X,NG,DFO,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,167,Cecil Lynch,AR,Pulaski,4,Petroleum Liquids,IC,,S,X,X,,,5.8, ,5.0,5.0, ,N, , ,RE,X,7,1967,5,2013,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,168,Hamilton Moses,AR,St Francis,1,Natural Gas Steam Turbine,ST,,S,X,X,,,69.0, ,67.0,68.0, ,N, , ,RE,X,5,1951,2,2013,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,168,Hamilton Moses,AR,St Francis,2,Natural Gas Steam Turbine,ST,,S,X,X,,,69.0, ,67.0,67.0, ,N, , ,RE,X,5,1951,2,2013,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,169,Harvey Couch,AR,Lafayette,1,Natural Gas Steam Turbine,ST,,S,X,X,,,26.5, ,12.0,12.0, ,N, , ,RE,X,10,1943,3,2011,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,169,Harvey Couch,AR,Lafayette,2,Natural Gas Steam Turbine,ST,,S,X,X,,,156.2, ,123.0,123.0, ,N, , ,RE,X,8,1954,12,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,170,Lake Catherine,AR,Hot Spring,1,Natural Gas Steam Turbine,ST,,S,X,X,,,40.0, ,47.0,47.0, ,N, , ,RE,X,4,1950,12,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,170,Lake Catherine,AR,Hot Spring,2,Natural Gas Steam Turbine,ST,,S,X,X,,,40.0, ,45.0,47.0, ,N, , ,RE,X,8,1950,12,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,170,Lake Catherine,AR,Hot Spring,3,Natural Gas Steam Turbine,ST,,S,X,X,,,119.5, ,96.0,96.0, ,N, , ,RE,X,4,1953,12,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,171,Mabelvale,AR,Pulaski,1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,EAI.MABELV1_CT,EAI.MABELV1_CT,19.5,0.850,14.1,16.0,2.0,N, , ,RE,X,12,1970,6,2016,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,1H,,,,,,,,,,N
814,Entergy Arkansas LLC,171,Mabelvale,AR,Pulaski,2,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.5, ,14.0,16.0, ,N, , ,RE,X,12,1970,12,2013,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,171,Mabelvale,AR,Pulaski,3,Natural Gas Fired Combustion Turbine,GT,,S,X,X,EAI.MABELV3_CT,EAI.MABELV3_CT,19.5,0.850,14.1,16.0,2.0,N, , ,RE,X,12,1970,6,2016,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,1H,,,,,,,,,,N
814,Entergy Arkansas LLC,171,Mabelvale,AR,Pulaski,4,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.5, ,14.0,16.0, ,N, , ,RE,X,12,1970,12,2013,N,Electric Utility,1,X,NG,DFO,,,,,,,,,N,, ,,,,,,,,,,,
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,10,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,5,1992,7,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,11,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,5,1993,7,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,12,Petroleum Liquids,IC,,S,X,X,,,1.6, ,1.6,1.6, ,N, , ,RE,X,5,1999,7,2012,N,Electric Utility,1,X,DFO,,,,,,,,,,N,, ,,,,,,,,,N,,
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,13,Petroleum Liquids,IC,,S,X,X,,,1.6,1.000,1.6,1.6,1.6,N, , ,RE,X,5,1999,3,2015,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
14216,City of Osceola - (AR),172,Osceola (AR),AR,Mississippi,14,Petroleum Liquids,IC,,S,X,X,,,1.6,1.000,1.6,1.6,1.6,N, , ,RE,X,5,1999,3,2015,N,Electric Utility,1,X,DFO,,,,,,,,,,N,N, ,10M,,,,,,,,N,N,N
814,Entergy Arkansas LLC,173,Robert E Ritchie,AR,Phillips,1,Natural Gas Steam Turbine,ST,,S,X,X,,,359.0, ,300.0,300.0, ,N, , ,RE,X,6,1961,2,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,173,Robert E Ritchie,AR,Phillips,2,Natural Gas Steam Turbine,ST,,W,X,X,,,544.6, ,544.0,544.0, ,N, , ,RE,X,3,1968,11,2013,N,Electric Utility,1,X,NG,,,,,,NG,,,,N,, ,,,,,,,,,,,
814,Entergy Arkansas LLC,173,Robert E Ritchie,AR,Phillips,GT1,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,19.5, ,16.0,16.0, ,N, , ,RE,X,10,1970,6,2013,N,Electric Utility,1,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
14446,Paragould Municipal Utilities,192,Paragould,AR,Greene,1,Petroleum Liquids,IC,,S,X,X,,,0.4, ,0.4,0.4, ,N, , ,RE,X,1,1939,1,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,N,,
14446,Paragould Municipal Utilities,192,Paragould,AR,Greene,2,Petroleum Liquids,IC,,S,X,X,,,1.1, ,1.1,1.1, ,N, , ,RE,X,2,1961,1,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,N,,
14446,Paragould Municipal Utilities,192,Paragould,AR,Greene,4,Petroleum Liquids,IC,,S,X,X,,,0.8, ,0.8,0.8, ,N, , ,RE,X,5,1946,1,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,N,,
14446,Paragould Municipal Utilities,192,Paragould,AR,Greene,5,Petroleum Liquids,IC,,S,X,X,,,0.8, ,0.8,0.8, ,N, , ,RE,X,7,1946,9,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,N,,
14446,Paragould Municipal Utilities,192,Paragould,AR,Greene,6,Petroleum Liquids,IC,,S,X,X,,,1.0, ,1.0,1.0, ,N, , ,RE,X,10,1949,1,2002,N,Electric Utility,1,X,DFO,NG,,,,,,,,,,, ,,,,,,,,,N,,
807,Arkansas Electric Coop Corp,202,Carl Bailey,AR,Woodruff,1,Natural Gas Steam Turbine,ST,,S,X,X,EAI.AECCBAILEY,EIA,120.0,0.850,122.0,122.0,25.0,N, , ,RE,X,7,1966,10,2024,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,N, ,12H,,,,,,,,Y,Y,Y
9617,JEA,207,St Johns River Power Park,FL,Duval,1,Conventional Steam Coal,ST,,J,X,X,FRCC,FRCC,679.0,0.900,626.0,638.0,200.0,N, , ,RE,X,4,1987,1,2018,N,Electric Utility,1,X,BIT,NG,PC,,,,NG,,,,N,N, ,OVER,,Y,,,Y,,,Y,Y,N
9617,JEA,207,St Johns River Power Park,FL,Duval,2,Conventional Steam Coal,ST,,J,X,X,FRCC,FRCC,679.0,0.900,626.0,638.0,200.0,N, , ,RE,X,7,1988,1,2018,N,Electric Utility,1,X,BIT,NG,PC,,,,NG,,,,N,N, ,OVER,,Y,,,Y,,,Y,Y,N
14328,Pacific Gas & Electric Co.,214,Alta Powerhouse,CA,Placer,2,Conventional Hydroelectric,HY,,S,X,X,BONNIEN_7_N002,BONNIEN_7_N002,1.0, ,1.0,1.0, ,N, , ,RE,X,11,1902,7,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,226,Coal Canyon,CA,Butte,1,Conventional Hydroelectric,HY,,S,X,X,CLARKRD_7_N002,CLARKRD_7_N002,1.0,1.000,0.9,0.9,0.0,N, , ,RE,X,12,1907,1,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
14328,Pacific Gas & Electric Co.,229,Cow Creek,CA,Shasta,1,Conventional Hydroelectric,HY,,S,X,X,COWCREEK_6_N001,COWCREEK_6_N001,0.7,0.800,0.9,0.9,0.0,N, , ,RE,X,1,1907,10,2024,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
14328,Pacific Gas & Electric Co.,229,Cow Creek,CA,Shasta,2,Conventional Hydroelectric,HY,,S,X,X,COWCREEK_6_N001,COWCREEK_6_N001,0.7,0.800,0.9,0.9,0.0,N, , ,RE,X,1,1907,10,2024,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
14328,Pacific Gas & Electric Co.,246,Humboldt Bay,CA,Humboldt,ST1,Natural Gas Steam Turbine,ST,,S,X,X,,,51.2,0.900,52.0,52.0,3.0,N, , ,RE,X,12,1956,9,2010,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,OVER,,,,,,,,,Y,Y
14328,Pacific Gas & Electric Co.,246,Humboldt Bay,CA,Humboldt,ST2,Natural Gas Steam Turbine,ST,,S,X,X,,,51.2,0.900,53.0,53.0,3.0,N, , ,RE,X,12,1958,9,2010,N,Electric Utility,1,X,NG,RFO,,,,,NG,,,,N,, ,OVER,,,,,,,,,Y,Y
14328,Pacific Gas & Electric Co.,247,Hunters Point,CA,San Francisco,2,Natural Gas Steam Turbine,ST,,S,X,X,,,107.5,0.900,107.0,107.0,5.0,N, , ,RE,X,12,1948,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,,
14328,Pacific Gas & Electric Co.,247,Hunters Point,CA,San Francisco,3,Natural Gas Steam Turbine,ST,,S,X,X,,,107.5,0.900,107.0,107.0,5.0,N, , ,RE,X,1,1949,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,,
14328,Pacific Gas & Electric Co.,247,Hunters Point,CA,San Francisco,4,Natural Gas Steam Turbine,ST,,S,X,X,,,156.2,0.900,163.0,163.0,10.0,N, , ,RE,X,11,1958,5,2006,N,Electric Utility,1,X,NG,RFO,,,,,,,,,,, ,OVER,,,,,,,,,,
14328,Pacific Gas & Electric Co.,247,Hunters Point,CA,San Francisco,GT1,Petroleum Liquids,GT,,S,X,X,,,56.2, ,52.0,52.0, ,N, , ,RE,X,6,1976,5,2006,N,Electric Utility,1,X,DFO,,,,,,,,,,,, ,,,,,,,,,,,
14328,Pacific Gas & Electric Co.,250,Kerckhoff,CA,Fresno,H2,Conventional Hydroelectric,HY,,S,X,X,KERCK1G2_7_B1,KERCK1G2_7_B1,11.3,1.000,12.6,12.6,0.5,N, , ,RE,X,8,1920,4,2013,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
14328,Pacific Gas & Electric Co.,253,Kilarc,CA,Shasta,1,Conventional Hydroelectric,HY,,S,X,X,KILRC1-2_7_B1,KILRC1-2_7_B1,1.5,1.000,1.6,1.6,0.0,N, , ,RE,X,6,1904,10,2024,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
14328,Pacific Gas & Electric Co.,253,Kilarc,CA,Shasta,2,Conventional Hydroelectric,HY,,S,X,X,KILRC1-2_7_B1,KILRC1-2_7_B1,1.5,1.000,1.6,1.6,0.0,N, , ,RE,X,5,1904,1,2018,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
14328,Pacific Gas & Electric Co.,255,Lime Saddle,CA,Butte,1,Conventional Hydroelectric,HY,,S,X,X,CLARKRD_7_N003,CLARKRD_7_N003,1.0,1.000,1.0,1.0,0.0,N, , ,RE,X,8,1906,12,2023,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
14328,Pacific Gas & Electric Co.,255,Lime Saddle,CA,Butte,2,Conventional Hydroelectric,HY,,S,X,X,CLARKRD_7_N003,CLARKRD_7_N003,1.0,1.000,1.0,1.0,0.0,N, , ,RE,X,8,1906,12,2023,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant Hybrid,CA,Monterey,6,Natural Gas Steam Turbine,ST,,S,X,X,,,702.0,0.900,754.0,754.0,52.0,N, , ,RE,X,12,1967,12,2016,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
54802,Dynegy -Moss Landing LLC,260,Dynegy Moss Landing Power Plant Hybrid,CA,Monterey,7,Natural Gas Steam Turbine,ST,,S,X,X,,,702.0,0.900,755.0,755.0,52.0,N, , ,RE,X,8,1968,12,2016,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
7160,Geysers Power Co LLC,286,Geysers Unit 5-20,CA,Sonoma,U10,Geothermal,ST,,S,X,X,,,55.0,1.000, , ,0.0,N, , ,RE,X,7,1973,5,2006,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,N, ,OVER,,,,,,,,N,N,
7160,Geysers Power Co LLC,286,Geysers Unit 5-20,CA,Sonoma,U9,Geothermal,ST,,S,X,X,,,55.0,1.000, , ,0.0,N, , ,RE,X,7,1973,5,2006,N,IPP Non-CHP,2,X,GEO,,,,,,,,,,N,N, ,OVER,,,,,,,,N,,
14354,PacifiCorp,294,Copco 1,CA,Siskiyou,1,Conventional Hydroelectric,HY,,S,X,X,,,10.0,0.800,14.0,14.0,0.0,N, , ,RE,X,1,1918,1,2024,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,OVER,,,,,,,,N,,
14354,PacifiCorp,294,Copco 1,CA,Siskiyou,2,Conventional Hydroelectric,HY,,S,X,X,,,10.0,0.800,14.0,14.0,0.0,N, , ,RE,X,11,1918,1,2024,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,OVER,,,,,,,,N,,
14354,PacifiCorp,295,Copco 2,CA,Siskiyou,1,Conventional Hydroelectric,HY,,S,X,X,,,13.5,0.900,17.0,17.0,0.0,N, , ,RE,X,7,1925,5,2023,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,,N,,
14354,PacifiCorp,295,Copco 2,CA,Siskiyou,2,Conventional Hydroelectric,HY,,S,X,X,,,13.5,0.900,17.0,17.0,0.0,N, , ,RE,X,8,1925,5,2023,N,Electric Utility,1,X,WAT,,,,,,,,,,N,N, ,10M,,,,,,,,N,,
14354,PacifiCorp,297,Iron Gate,CA,Siskiyou,1,Conventional Hydroelectric,HY,,S,X,X,,,18.0,0.950,18.8,18.8,0.0,N, , ,RE,X,2,1962,1,2024,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,N,,
14354,PacifiCorp,299,Blundell,UT,Beaver,3,Geothermal,ST,,S,X,X,,,30.0, ,35.0,35.0, ,N, , ,CN,X, , , , ,,Electric Utility,1,,GEO,,,,,,,,,,,, ,,,,,,,,,N,,
16609,San Diego Gas & Electric Co,309,Silver Gate,CA,San Diego,1,Petroleum Liquids,ST,,S,X,X,NA,NA,40.0,0.850,40.0,40.0,0.0,N, , ,RE,X,1,1943,1,1985,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
16609,San Diego Gas & Electric Co,309,Silver Gate,CA,San Diego,2,Petroleum Liquids,ST,,S,X,X,NA,NA,69.0,0.850,62.0,62.0,0.0,N, , ,RE,X,5,1948,1,1985,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
16609,San Diego Gas & Electric Co,309,Silver Gate,CA,San Diego,3,Petroleum Liquids,ST,,S,X,X,NA,NA,69.0,0.850,62.0,64.0,0.0,N, , ,RE,X,8,1950,1,1985,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
16609,San Diego Gas & Electric Co,309,Silver Gate,CA,San Diego,4,Petroleum Liquids,ST,,S,X,X,NA,NA,69.0,0.850,64.0,64.0,0.0,N, , ,RE,X,9,1952,1,1985,N,Electric Utility,1,X,DFO,NG,,,,,,,,,N,, ,,,,,,,,,,,
4065,City of Columbus - (OH),312,Refuse & Coal,OH,Franklin,1,Municipal Solid Waste,ST,,S,X,X,,,30.0, ,30.0,30.0, ,N, , ,RE,X,7,1983,12,1995,N,Electric Utility,1,X,MSW,,,,,,,,,,,, ,,,,,,,,,,,
4065,City of Columbus - (OH),312,Refuse & Coal,OH,Franklin,2,Municipal Solid Waste,ST,,S,X,X,,,30.0, ,30.0,30.0, ,N, , ,RE,X,7,1983,12,1995,N,Electric Utility,1,X,MSW,,,,,,,,,,,, ,,,,,,,,,,,
4065,City of Columbus - (OH),312,Refuse & Coal,OH,Franklin,3,Municipal Solid Waste,ST,,S,X,X,,,30.0, ,30.0,30.0, ,N, , ,RE,X,7,1983,12,1995,N,Electric Utility,1,X,MSW,,,,,,,,,,,, ,,,,,,,,,,,
22148,AES Alamitos LLC,315,AES Alamitos LLC,CA,Los Angeles,1,Natural Gas Steam Turbine,ST,,S,X,X,ALAMT1G_7_B1,ALAMT1G_7_B1,156.0,1.000,175.0,175.0,10.0,N, , ,RE,X,9,1956,12,2019,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,,N,N,N
22148,AES Alamitos LLC,315,AES Alamitos LLC,CA,Los Angeles,2,Natural Gas Steam Turbine,ST,,S,X,X,ALAMT2G_7_B1,ALAMT2G_7_B1,156.0,1.000,175.0,175.0,10.0,N, , ,RE,X,2,1957,12,2019,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,N,,,,N,N,N
22148,AES Alamitos LLC,315,AES Alamitos LLC,CA,Los Angeles,6,Natural Gas Steam Turbine,ST,,S,X,X,ALAMT6G_7_B1,ALAMT6G_7_B1,495.0,1.000,495.0,495.0,70.0,N, , ,RE,X,9,1966,12,2019,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,,N,N,N
22148,AES Alamitos LLC,315,AES Alamitos LLC,CA,Los Angeles,7,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,133.0, ,133.0,133.0, ,N, , ,RE,X,7,1969,12,2003,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17609,Southern California Edison Co,328,Borel,CA,Kern,1,Conventional Hydroelectric,HY,,S,X,X,,,3.0,1.000,2.1,2.1,0.3,N, , ,RE,X,12,1904,9,2017,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,,,
17609,Southern California Edison Co,328,Borel,CA,Kern,2,Conventional Hydroelectric,HY,,S,X,X,,,3.0,1.000,2.5,2.5,0.3,N, , ,RE,X,12,1904,9,2017,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,,,
17609,Southern California Edison Co,328,Borel,CA,Kern,3,Conventional Hydroelectric,HY,,S,X,X,,,6.0,0.800,6.0,6.0,0.5,N, , ,RE,X,1,1932,9,2017,N,Electric Utility,1,X,WAT,,,,,,,,,,N,, ,10M,,,,,,,,,,
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,CA,Orange,1,Natural Gas Steam Turbine,ST,,S,X,X,HUNT1G_7_B1,HUNT1G_7_B1,218.0,1.000,225.8,225.8,20.0,N, , ,RE,X,6,1958,12,2019,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,N,N, ,OVER,,,,,,,,N,N,
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,CA,Orange,3,Natural Gas Steam Turbine,ST,,W,X,X,HUNT3G_7_B1,HUNT3G_7_B1,225.0,1.000,225.0,225.0, ,N, , ,RE,X,5,1961,11,2012,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,,, ,1H,,,,,,,,,N,
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,CA,Orange,4,Natural Gas Steam Turbine,ST,,W,X,X,HUNT4G_7_B1,HUNT4G_7_B1,227.0,1.000,227.0,227.0, ,N, , ,RE,X,7,1961,11,2012,N,IPP Non-CHP,2,X,NG,,,,,,NG,,,,,, ,1H,,,,,,,,,,
23693,AES Huntington Beach LLC,335,AES Huntington Beach LLC,CA,Orange,5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,133.0, ,133.0,133.0, ,N, , ,RE,X,4,1969,10,2002,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
11181,Long Beach Generation LLC,341,Long Beach Generation LLC,CA,Los Angeles,CT5,Natural Gas Fired Combined Cycle,CT,,J,X,,,,63.0, ,63.0,63.0, ,N, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
11181,Long Beach Generation LLC,341,Long Beach Generation LLC,CA,Los Angeles,CT6,Natural Gas Fired Combined Cycle,CT,,J,X,,,,63.0, ,63.0,63.0, ,N, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
11181,Long Beach Generation LLC,341,Long Beach Generation LLC,CA,Los Angeles,CT7,Natural Gas Fired Combined Cycle,CT,,J,X,,,,63.0, ,63.0,63.0, ,N, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
11181,Long Beach Generation LLC,341,Long Beach Generation LLC,CA,Los Angeles,ST8,Natural Gas Fired Combined Cycle,CA,,J,N,X,,,80.0, ,80.0,80.0, ,N, , ,RE,X,12,1976,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
11181,Long Beach Generation LLC,341,Long Beach Generation LLC,CA,Los Angeles,ST9,Natural Gas Fired Combined Cycle,CA,,J,N,X,,,66.4, ,63.0,63.0, ,N, , ,RE,X,4,1977,12,2004,N,IPP Non-CHP,2,X,NG,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,358,Mountainview Generating Station,CA,San Bernardino,1,Natural Gas Steam Turbine,ST,,S,X,X,,,65.3, ,60.0,60.0, ,N, , ,RE,X,8,1957,12,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17609,Southern California Edison Co,358,Mountainview Generating Station,CA,San Bernardino,2,Natural Gas Steam Turbine,ST,,S,X,X,,,65.3, ,60.0,60.0, ,N, , ,RE,X,7,1958,12,2002,N,Electric Utility,1,X,NG,,,,,,,,,,,, ,,,,,,,,,,,
17609,Southern California Edison Co,360,San Onofre Nuclear Generating Station,CA,San Diego,2,Nuclear,ST,,J,X,X,,,"1,127.0", ,"1,070.0","1,070.0", ,N, , ,RE,X,8,1983,6,2013,N,Electric Utility,1,X,NUC,,,,,,,,,,N,, ,,,,,,,,,,,
17609,Southern California Edison Co,360,San Onofre Nuclear Generating Station,CA,San Diego,3,Nuclear,ST,,J,X,X,,,"1,127.0", ,"1,080.0","1,080.0", ,N, , ,RE,X,4,1984,6,2013,N,Electric Utility,1,X,NUC,,,,,,,,,,N,, ,,,,,,,,,,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M2,Natural Gas Fired Combined Cycle,CA,,S,N,X,,,10.0, ,10.0,10.0, ,N, , ,RE,X,11,1984,9,2002,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,N,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M3,Natural Gas Steam Turbine,ST,,S,X,X,,,20.0, ,20.0,20.0, ,N, , ,RE,X,11,1949,2,2002,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,N,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M4,Natural Gas Steam Turbine,ST,,S,X,X,,,34.5, ,30.0,30.0, ,N, , ,RE,X,9,1953,2,2002,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,N,,
2507,City of Burbank Water and Power,375,Magnolia,CA,Los Angeles,M5,Natural Gas Fired Combustion Turbine,GT,,S,X,X,,,23.1, ,21.7,21.7, ,N, , ,RE,X,8,1969,12,2003,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,OVER,,,,,,,,N,,
7294,City of Glendale - (CA),377,Grayson,CA,Los Angeles,1,Natural Gas Fired Combined Cycle,CA,CC1,S,N,X,,,20.0,0.850,19.0,19.0,1.0,N, , ,RE,X,7,1977,5,2023,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
7294,City of Glendale - (CA),377,Grayson,CA,Los Angeles,2,Natural Gas Fired Combined Cycle,CA,CC1,S,N,X,,,20.0,0.850,19.0,19.0,1.0,N, , ,RE,X,7,1977,5,2023,N,Electric Utility,1,X,NG,,,,,,,,,,N,N, ,12H,,,,,,,,N,N,N
7294,City of Glendale - (CA),377,Grayson,CA,Los Angeles,3,Natural Gas Steam Turbine,ST,,S,X,X,,,23.0,0.850,18.0,18.0,7.0,N, , ,RE,X,12,1953,3,2023,N,Electric Utility,1,X,NG,LFG,,,,,NG,,,,N,N, ,12H,,,,,,N,,Y,Y,N
